seed,episode,reward,episode_length,loss,eval_success_rate,intrinsic_reward,policy_entropy,algorithm,learning_rate,gamma,env_name,reward_type
6,1,32.0,32,0.0,-1.0,0.00480460561811924,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,2,13.0,13,0.0,-1.0,0.003150433301925659,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,3,51.0,51,0.0,-1.0,0.008270067162811756,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,4,19.0,19,0.0,-1.0,0.00039969093631953,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,5,27.0,27,1.052011251449585,-1.0,0.01874547265470028,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,6,33.0,33,1.034987211227417,-1.0,0.0017447262071073055,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,7,38.0,38,1.0282012224197388,-1.0,0.00916886143386364,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,8,17.0,17,1.029741644859314,-1.0,0.0036346616689115763,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,9,18.0,18,1.0137443542480469,-1.0,0.0049580675549805164,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,10,58.0,58,1.0180519819259644,-1.0,0.004423211794346571,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,11,16.0,16,1.01010262966156,-1.0,0.0021764449775218964,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,12,10.0,10,0.9924259781837463,-1.0,0.0048102810978889465,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,13,15.0,15,0.9911091327667236,-1.0,0.0029618646949529648,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,14,24.0,24,0.9842973947525024,-1.0,0.005121828988194466,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,15,16.0,16,0.9666571021080017,-1.0,0.004775589797645807,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,16,19.0,19,0.952976644039154,-1.0,0.0036998253781348467,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,17,70.0,70,0.9544422030448914,-1.0,0.02060353197157383,0.0,DQN_RND,0.001,0.99,cartpole,dense
6,18,12.0,12,0.9425552487373352,-1.0,0.012502389959990978,0.0,DQN_RND,0.001,0.99,cartpole,dense
