seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s,env_name,reward_type
5,DQN_RND,0.01,0.99,184.6199951171875,0.07000000029802322,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,184.6199951171875,392.03490479200264,cartpole,dense
