episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,14,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
2,0.0,28,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
3,0.0,15,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
4,0.0,34,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
5,0.0,14,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
6,0.0,12,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
7,0.0,19,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
8,0.0,10,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
9,0.0,12,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
10,0.0,32,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
11,0.0,14,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
12,0.0,20,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
13,0.0,10,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
14,0.0,16,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
15,0.0,16,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
16,0.0,19,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
17,0.0,12,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
18,0.0,13,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
19,0.0,59,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
20,0.0,14,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
21,0.0,14,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
22,0.0,40,0.9335,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
23,0.0,17,0.9303333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
24,0.0,16,0.9271666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
25,0.0,9,0.924,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
26,0.0,31,0.9208333333333334,0.0009154391591437161,0.06065211445093155,0.03207196295261383,0.6246452927589417,0.3330882787704468,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
27,0.0,14,0.9176666666666666,0.00028512513381429017,0.00485293660312891,0.018163617700338364,0.6246452927589417,0.3330882787704468,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
28,0.0,23,0.9145,0.00020970453624613583,0.04052510857582092,0.014764133840799332,0.6255108118057251,0.3321736752986908,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
29,0.0,36,0.9113333333333333,0.00012626864190679044,0.016616806387901306,0.009237624704837799,0.6225689053535461,0.31327059864997864,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
30,0.0,22,0.9081666666666667,4.2180996388196945e-05,0.025542130693793297,0.005645556375384331,0.6225689053535461,0.31327059864997864,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
31,0.0,12,0.905,4.4105145207140595e-05,0.011169914156198502,0.006981431040912867,0.6225689053535461,0.31327059864997864,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
32,0.0,16,0.9018333333333334,0.00010099625797010958,0.01311491895467043,0.007401405833661556,0.628836452960968,0.35188671946525574,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
33,0.0,19,0.8986666666666667,8.615400292910635e-05,0.02974279597401619,0.008859667927026749,0.628836452960968,0.35188671946525574,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
34,0.0,22,0.8955,6.28694542683661e-05,0.01658160798251629,0.006842912640422583,0.621370255947113,0.31789690256118774,,,,dqn_icm,cartpole,sparse,0.01,0.9,6,0.1
