episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,13,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
2,0.0,36,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
3,0.0,75,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
4,0.0,29,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
5,0.0,27,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
6,0.0,28,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
7,0.0,22,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
8,0.0,12,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
9,0.0,14,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
10,0.0,12,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
11,0.0,40,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
12,0.0,21,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
13,0.0,15,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
14,0.0,41,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
15,0.0,24,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
16,0.0,11,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
17,0.0,13,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
18,0.0,45,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
19,0.0,11,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
20,0.0,33,0.9398333333333333,0.00012869744386989623,0.023142077028751373,0.009822119027376175,0.6041380763053894,0.26637110114097595,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
21,0.0,24,0.9366666666666666,3.733038829523139e-05,0.03197171539068222,0.0063432129099965096,0.6102378368377686,0.2696865499019623,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
22,0.0,10,0.9335,0.00013085590035188943,0.044443823397159576,0.01234643068164587,0.6102378368377686,0.2696865499019623,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
23,0.0,14,0.9303333333333333,3.752467455342412e-05,0.036205798387527466,0.0060570575296878815,0.6102378368377686,0.2696865499019623,,,,dqn_icm,cartpole,sparse,0.01,0.9,8,0.1
