seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s,env_name,reward_type
5,DQN_Entropy,0.0005,0.95,0.949999988079071,0.04999999701976776,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,123.62999725341797,331.22996403199977,cartpole,sparse
