seed,episode,reward,episode_length,loss,eval_success_rate,intrinsic_reward,policy_entropy,algorithm,learning_rate,gamma,env_name,reward_type
1,1,1.0,11,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,2,1.0,17,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,3,1.0,16,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,4,1.0,12,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,5,1.0,15,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,6,1.0,31,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,7,1.0,21,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,8,1.0,12,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,9,1.0,41,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,10,1.0,39,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,11,1.0,15,0.0,-1.0,0.0,0.0,DQN_Entropy,0.01,0.95,cartpole,sparse
1,12,1.0,32,0.05034106597304344,-1.0,0.0,0.6931230425834656,DQN_Entropy,0.01,0.95,cartpole,sparse
1,13,1.0,37,0.03898056596517563,-1.0,0.0,0.6931235790252686,DQN_Entropy,0.01,0.95,cartpole,sparse
1,14,1.0,16,0.02878560870885849,-1.0,0.0,0.6931288242340088,DQN_Entropy,0.01,0.95,cartpole,sparse
1,15,1.0,35,0.03468189761042595,-1.0,0.0,0.6931262016296387,DQN_Entropy,0.01,0.95,cartpole,sparse
1,16,1.0,36,0.03527397662401199,-1.0,0.0,0.6931237578392029,DQN_Entropy,0.01,0.95,cartpole,sparse
1,17,1.0,10,0.029429588466882706,-1.0,0.0,0.6931227445602417,DQN_Entropy,0.01,0.95,cartpole,sparse
1,18,1.0,16,0.04281036555767059,-1.0,0.0,0.6931250095367432,DQN_Entropy,0.01,0.95,cartpole,sparse
1,19,1.0,23,0.034160301089286804,-1.0,0.0,0.6931227445602417,DQN_Entropy,0.01,0.95,cartpole,sparse
1,20,1.0,19,0.03673124685883522,-1.0,0.0,0.6931202411651611,DQN_Entropy,0.01,0.95,cartpole,sparse
1,21,1.0,10,0.05000530928373337,-1.0,0.0,0.6931141018867493,DQN_Entropy,0.01,0.95,cartpole,sparse
1,22,1.0,47,0.033433470875024796,-1.0,0.0,0.6931090354919434,DQN_Entropy,0.01,0.95,cartpole,sparse
1,23,1.0,15,0.03204675018787384,-1.0,0.0,0.693108320236206,DQN_Entropy,0.01,0.95,cartpole,sparse
1,24,1.0,17,0.03298141062259674,-1.0,0.0,0.6931106448173523,DQN_Entropy,0.01,0.95,cartpole,sparse
1,25,1.0,20,0.035713210701942444,-1.0,0.0,0.6931120157241821,DQN_Entropy,0.01,0.95,cartpole,sparse
1,26,1.0,26,0.04430504888296127,-1.0,0.0,0.6931102871894836,DQN_Entropy,0.01,0.95,cartpole,sparse
1,27,1.0,14,0.03417707234621048,-1.0,0.0,0.6931118965148926,DQN_Entropy,0.01,0.95,cartpole,sparse
1,28,1.0,14,0.04244799166917801,-1.0,0.0,0.6931113004684448,DQN_Entropy,0.01,0.95,cartpole,sparse
1,29,1.0,18,0.03559446334838867,-1.0,0.0,0.6931092739105225,DQN_Entropy,0.01,0.95,cartpole,sparse
1,30,1.0,86,0.04307956248521805,-1.0,0.0,0.6931102871894836,DQN_Entropy,0.01,0.95,cartpole,sparse
1,31,1.0,27,0.026475943624973297,-1.0,0.0,0.6931090950965881,DQN_Entropy,0.01,0.95,cartpole,sparse
1,32,1.0,18,0.050465717911720276,-1.0,0.0,0.6931049823760986,DQN_Entropy,0.01,0.95,cartpole,sparse
