episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,24,1.0,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
2,0.0,15,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
3,0.0,11,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
4,0.0,33,0.9905,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
5,0.0,9,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
6,0.0,26,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
7,0.0,14,0.981,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
8,0.0,13,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
9,0.0,13,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
10,0.0,33,0.9715,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
11,0.0,35,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
12,0.0,40,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
13,0.0,9,0.962,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
14,0.0,21,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
15,0.0,16,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
16,0.0,10,0.9525,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
17,0.0,24,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
18,0.0,33,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
19,0.0,12,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
20,0.0,15,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
21,0.0,19,0.9366666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
22,0.0,12,0.9335,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
23,0.0,17,0.9303333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
24,0.0,10,0.9271666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
25,0.0,20,0.924,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
26,0.0,17,0.9208333333333334,0.00011558449477888644,-0.01212991215288639,0.00980177242308855,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
27,0.0,12,0.9176666666666666,0.01500745490193367,-0.12896111607551575,0.14355918765068054,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
28,0.0,18,0.9145,0.013319054618477821,-0.03077349066734314,0.07848720997571945,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
29,0.0,20,0.9113333333333333,0.000832746853120625,-0.002971870359033346,0.023268118500709534,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
30,0.0,17,0.9081666666666667,0.0016792090609669685,-0.0042886510491371155,0.029261991381645203,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
31,0.0,12,0.905,0.00021651096176356077,-0.0003106422664131969,0.010085382498800755,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
32,0.0,17,0.9018333333333334,0.0004277778207324445,-0.008241343311965466,0.021805893629789352,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
33,0.0,28,0.8986666666666667,0.0001114209444494918,3.4019933082163334e-05,0.009840797632932663,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
34,0.0,11,0.8955,7.126742275431752e-05,-0.011201100423932076,0.010737007483839989,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
35,0.0,34,0.8923333333333333,0.00013580583618022501,-0.010361503809690475,0.013337556272745132,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
36,0.0,29,0.8891666666666667,6.565537478309125e-05,-0.002837536158040166,0.008299654349684715,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
37,0.0,12,0.886,8.10751662356779e-05,-0.007844523526728153,0.009391272440552711,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
38,0.0,19,0.8828333333333334,4.8959802370518446e-05,-0.00742143951356411,0.008379073813557625,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
39,0.0,11,0.8796666666666667,6.579647015314549e-05,-0.004836214240640402,0.00783098116517067,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
40,0.0,17,0.8765000000000001,6.817811663495377e-05,-0.00855432078242302,0.008934822864830494,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
41,0.0,10,0.8733333333333333,6.269008736126125e-05,-0.008445462211966515,0.00893706176429987,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
42,0.0,23,0.8701666666666666,6.036633567418903e-05,-0.0038560209795832634,0.0074867382645606995,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
43,0.0,16,0.867,3.6704790545627475e-05,-0.007376760710030794,0.007158767431974411,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
44,0.0,17,0.8638333333333333,5.5796554079279304e-05,-0.00500017125159502,0.006494754925370216,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
45,0.0,17,0.8606666666666667,4.2522027797531337e-05,-0.006662827916443348,0.006467018276453018,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
46,0.0,14,0.8575,5.878844240214676e-05,-0.006019074469804764,0.006578822620213032,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
47,0.0,11,0.8543333333333334,3.837519034277648e-05,-0.006059892475605011,0.005959043279290199,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
48,0.0,13,0.8511666666666666,4.2940431740134954e-05,-0.00731851439923048,0.006985470186918974,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
49,0.0,13,0.848,8.103330037556589e-05,-0.006370652467012405,0.009581594727933407,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
50,0.0,27,0.8448333333333333,6.219565693754703e-05,-0.006609570235013962,0.007765775080770254,,,0.0,0.0,9.4,dqn,cartpole,sparse,0.1,0.99,0,
51,0.0,11,0.8416666666666667,6.910876254551113e-05,-0.007939482107758522,0.008440799079835415,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
52,0.0,33,0.8385,4.155628994340077e-05,-0.005531969014555216,0.006116359960287809,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
53,0.0,14,0.8353333333333334,2.9127802918083034e-05,-0.007134567014873028,0.006180348806083202,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
54,0.0,19,0.8321666666666667,3.09780880343169e-05,-0.0073154279962182045,0.006039973348379135,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
55,0.0,16,0.829,3.158576146233827e-05,-0.005171607248485088,0.005491654854267836,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
56,0.0,17,0.8258333333333334,5.87552240176592e-05,-0.0051488070748746395,0.006037074141204357,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
57,0.0,21,0.8226666666666667,7.212045602500439e-05,-0.006279269233345985,0.008309873752295971,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
58,0.0,26,0.8195,6.878083513583988e-05,-0.005937481299042702,0.007207832299172878,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
59,0.0,14,0.8163333333333334,5.155980761628598e-05,-0.006628070026636124,0.007382349111139774,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
60,0.0,17,0.8131666666666667,2.3588598196511157e-05,-0.007584582082927227,0.0056323278695344925,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
61,0.0,34,0.81,6.095219578128308e-05,-0.005555213429033756,0.0073004961013793945,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
62,0.0,21,0.8068333333333333,3.6232173442840576e-05,-0.00648849830031395,0.006256096996366978,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
63,0.0,43,0.8036666666666666,4.519575304584578e-05,-0.005253189709037542,0.006950211711227894,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
64,0.0,18,0.8005,2.918525569839403e-05,-0.00586947426199913,0.005856563802808523,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
65,0.0,17,0.7973333333333333,5.7464880228508264e-05,-0.006218360736966133,0.00688583729788661,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
66,0.0,12,0.7941666666666667,6.854170351289213e-05,-0.007745248731225729,0.008334796875715256,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
67,0.0,26,0.791,5.68591603951063e-05,-0.005778287537395954,0.006583575624972582,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
68,0.0,14,0.7878333333333334,4.1142837289953604e-05,-0.00935838557779789,0.007313774898648262,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
69,0.0,13,0.7846666666666666,2.584554022178054e-05,-0.005646564997732639,0.0053679547272622585,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
70,0.0,27,0.7815,3.770945477299392e-05,-0.005094126332551241,0.005726235453039408,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
71,0.0,25,0.7783333333333333,6.607848627027124e-05,-0.005146498791873455,0.00708543648943305,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
72,0.0,42,0.7751666666666667,4.752701352117583e-05,-0.0065292962826788425,0.00706153828650713,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
73,0.0,17,0.772,3.594149893615395e-05,-0.006515020038932562,0.0068383184261620045,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
74,0.0,13,0.7688333333333334,6.881039007566869e-05,-0.007314200513064861,0.00820905901491642,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
75,0.0,15,0.7656666666666667,5.794920798507519e-05,-0.006502162665128708,0.007858705706894398,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
76,0.0,30,0.7625,4.4399494072422385e-05,-0.006248720455914736,0.006127661094069481,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
77,0.0,23,0.7593333333333333,6.05705427005887e-05,-0.011384963989257812,0.008964303880929947,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
78,0.0,44,0.7561666666666667,5.942851566942409e-05,-0.011676894500851631,0.009052482433617115,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
79,0.0,14,0.753,5.351522850105539e-05,-0.005349953658878803,0.0070124538615345955,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
80,0.0,52,0.7498333333333334,4.568102303892374e-05,-0.006035826168954372,0.006187364459037781,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
81,0.0,10,0.7466666666666667,8.298026659758762e-05,-0.009989786893129349,0.009543687105178833,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
82,0.0,23,0.7435,4.377341247163713e-05,-0.006163968704640865,0.0068226344883441925,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
83,0.0,15,0.7403333333333333,5.5627253459533677e-05,-0.009891407564282417,0.007601103279739618,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
84,0.0,27,0.7371666666666667,9.354670328320935e-05,-0.0023826619144529104,0.008105088956654072,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
85,0.0,15,0.734,9.663432138040662e-05,-0.011259129270911217,0.010663357563316822,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
86,0.0,23,0.7308333333333333,5.453552512335591e-05,-0.0041314586997032166,0.006056750193238258,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
87,0.0,14,0.7276666666666667,6.656766345258802e-05,-0.009041672572493553,0.008118253201246262,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
88,0.0,11,0.7245,4.7244844608940184e-05,-0.006202816963195801,0.006488528568297625,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
89,0.0,35,0.7213333333333334,8.466218423563987e-05,-0.003126347903162241,0.007487180642783642,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
90,0.0,10,0.7181666666666666,9.682273957878351e-05,-0.00209162593819201,0.008073714561760426,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
91,0.0,13,0.7150000000000001,8.765637903707102e-05,-0.01277475617825985,0.010494085028767586,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
92,0.0,27,0.7118333333333333,8.306655217893422e-05,-0.002680400852113962,0.006436247378587723,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
93,0.0,14,0.7086666666666668,0.0001198217214550823,-0.013842299580574036,0.01218845508992672,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
94,0.0,28,0.7055,7.613140769535676e-05,-0.007605966180562973,0.008222853764891624,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
95,0.0,10,0.7023333333333333,0.00013035011943429708,-0.012601664289832115,0.011765788309276104,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
96,0.0,17,0.6991666666666667,0.00021999914315529168,0.0015607475070282817,0.01429278589785099,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
97,0.0,11,0.696,9.259703801944852e-05,-0.012805933132767677,0.011690869927406311,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
98,0.0,14,0.6928333333333334,4.709523273049854e-05,-0.008298915810883045,0.007243151776492596,,,,,,dqn,cartpole,sparse,0.1,0.99,0,
