episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,19,1.0,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
2,0.0,16,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
3,0.0,10,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
4,0.0,11,0.9905,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
5,0.0,21,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
6,0.0,15,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
7,0.0,28,0.981,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
8,0.0,35,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
9,0.0,25,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
10,0.0,16,0.9715,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
11,0.0,26,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
12,0.0,14,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
13,0.0,16,0.962,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
14,0.0,21,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
15,0.0,26,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
16,0.0,52,0.9525,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
17,0.0,54,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
18,0.0,18,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
19,0.0,11,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
20,0.0,18,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
21,0.0,69,0.9366666666666666,0.01714896969497204,-0.13981318473815918,0.1532384157180786,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
22,0.0,18,0.9335,0.005813249386847019,0.04677775874733925,0.056253351271152496,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
23,0.0,38,0.9303333333333333,0.0016100206412374973,-0.029136739671230316,0.04423093423247337,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
24,0.0,12,0.9271666666666667,0.0034029080998152494,0.06491866707801819,0.06881033629179001,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
25,0.0,19,0.924,0.00037362577859312296,0.006468026898801327,0.02043401636183262,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
26,0.0,11,0.9208333333333334,0.001380119938403368,-0.03247123956680298,0.04928160458803177,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
27,0.0,11,0.9176666666666666,0.001076340675354004,-0.019665393978357315,0.03959004208445549,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
28,0.0,29,0.9145,0.0004993315087631345,0.03417718783020973,0.026201052591204643,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
29,0.0,17,0.9113333333333333,0.000537704152520746,0.0019774949178099632,0.02194622904062271,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
30,0.0,11,0.9081666666666667,0.0001598853268660605,-0.00021471385844051838,0.01481572911143303,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
31,0.0,13,0.905,0.0002572138619143516,0.010645966045558453,0.01760721579194069,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
32,0.0,48,0.9018333333333334,0.0001396827574353665,0.0072568254545331,0.014013759791851044,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
33,0.0,16,0.8986666666666667,0.00010029289842350408,0.01617724448442459,0.01207578182220459,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
34,0.0,14,0.8955,9.712862083688378e-05,0.009707856923341751,0.01170223206281662,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
35,0.0,29,0.8923333333333333,8.553336374461651e-05,0.010268347337841988,0.01016470231115818,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
36,0.0,15,0.8891666666666667,0.0001041718787746504,0.016882825642824173,0.012345763854682446,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
37,0.0,22,0.886,0.00011006015120074153,0.00862035434693098,0.011094698682427406,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
38,0.0,27,0.8828333333333334,8.280361362267286e-05,0.016098279505968094,0.009922392666339874,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
39,0.0,15,0.8796666666666667,6.0576770920306444e-05,0.008569091558456421,0.008132030256092548,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
40,0.0,18,0.8765000000000001,8.24251037556678e-05,0.009079068899154663,0.009671567007899284,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
41,0.0,17,0.8733333333333333,7.974515028763562e-05,0.011890750378370285,0.01066691242158413,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
42,0.0,17,0.8701666666666666,7.03124824212864e-05,0.009458309039473534,0.008947351947426796,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
43,0.0,17,0.867,7.654195360373706e-05,0.009247973561286926,0.00932227075099945,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
44,0.0,17,0.8638333333333333,7.211601769085974e-05,0.011013014242053032,0.009619493037462234,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
45,0.0,13,0.8606666666666667,6.602064240723848e-05,0.009923813864588737,0.008932773023843765,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
46,0.0,35,0.8575,6.5428095695097e-05,0.01293227355927229,0.009069620631635189,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
47,0.0,17,0.8543333333333334,6.683541141683236e-05,0.009761486202478409,0.009000832214951515,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
48,0.0,10,0.8511666666666666,4.9520320317242295e-05,0.01022389903664589,0.007371792569756508,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
49,0.0,28,0.848,8.905889990273863e-05,0.016443559899926186,0.010264287702739239,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
50,0.0,42,0.8448333333333333,0.00014000174996908754,0.013560893014073372,0.010635772719979286,,,0.0,0.0,10.5,dqn,cartpole,sparse,0.1,0.9,2,
51,0.0,13,0.8416666666666667,7.39588140277192e-05,0.009281604550778866,0.010290483012795448,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
52,0.0,16,0.8385,5.27689371665474e-05,0.01215047761797905,0.008328209631145,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
53,0.0,24,0.8353333333333334,7.274253584910184e-05,0.00824202410876751,0.008718523196876049,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
54,0.0,22,0.8321666666666667,9.05959532246925e-05,0.012836409732699394,0.011313457041978836,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
55,0.0,31,0.829,7.553711475338787e-05,0.01632174476981163,0.009862614795565605,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
56,0.0,34,0.8258333333333334,4.1405037336517125e-05,0.009939225390553474,0.007158800959587097,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
57,0.0,46,0.8226666666666667,8.450254244962707e-05,0.009833180345594883,0.009129336103796959,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
58,0.0,18,0.8195,0.00010951556032523513,0.010734066367149353,0.010306963697075844,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
59,0.0,32,0.8163333333333334,0.00010353844845667481,0.0066122934222221375,0.010830428451299667,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
60,0.0,33,0.8131666666666667,0.00018319918308407068,0.0016079987399280071,0.013742228038609028,,,,,,dqn,cartpole,sparse,0.1,0.9,2,
