episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,23,1.0,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
2,0.0,11,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
3,0.0,45,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
4,0.0,24,0.9905,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
5,0.0,15,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
6,0.0,16,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
7,0.0,26,0.981,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
8,0.0,25,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
9,0.0,35,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
10,0.0,41,0.9715,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
11,0.0,33,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
12,0.0,20,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
13,0.0,15,0.962,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
14,0.0,45,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
15,0.0,12,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
16,0.0,13,0.9525,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
17,0.0,13,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
18,0.0,32,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
19,0.0,52,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
20,0.0,9,0.9398333333333333,1.0120378732681274,0.8379849791526794,1.4523301124572754,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
21,0.0,18,0.9366666666666666,0.01669399067759514,-0.11190539598464966,0.12495279312133789,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
22,0.0,31,0.9335,0.003404447576031089,-0.01085430383682251,0.04214176535606384,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
23,0.0,64,0.9303333333333333,0.0016887823585420847,-0.00392815750092268,0.04468151926994324,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
24,0.0,15,0.9271666666666667,0.0004996527568437159,-0.006129033863544464,0.026905391365289688,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
25,0.0,17,0.924,7.927925616968423e-05,0.0042581926099956036,0.009989888407289982,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
26,0.0,16,0.9208333333333334,0.0004096310003660619,0.016304081305861473,0.02565477415919304,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
27,0.0,63,0.9176666666666666,6.296154606388882e-05,0.011306621134281158,0.0091482512652874,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
28,0.0,20,0.9145,7.858534809201956e-05,0.00986604392528534,0.010804306715726852,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
29,0.0,16,0.9113333333333333,7.675187953282148e-05,0.003087886143475771,0.008345933631062508,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
30,0.0,14,0.9081666666666667,4.3802025174954906e-05,0.0018124417401850224,0.006815038621425629,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
31,0.0,14,0.905,5.67116258025635e-05,0.003708197269588709,0.007311726920306683,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
32,0.0,22,0.9018333333333334,6.319268140941858e-05,0.009265048429369926,0.009087907150387764,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
33,0.0,18,0.8986666666666667,3.914748231181875e-05,0.007924721576273441,0.007443680893629789,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
34,0.0,31,0.8955,6.672769086435437e-05,0.004055446479469538,0.007893335074186325,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
35,0.0,42,0.8923333333333333,3.572405694285408e-05,0.0067683011293411255,0.006872341502457857,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
36,0.0,16,0.8891666666666667,5.220881575951353e-05,0.005963653326034546,0.007096775807440281,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
37,0.0,14,0.886,6.28086636424996e-05,0.006243595853447914,0.008117876015603542,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
38,0.0,29,0.8828333333333334,4.851776611758396e-05,0.006374995224177837,0.007127974182367325,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
39,0.0,17,0.8796666666666667,5.7076736993622035e-05,0.005637038499116898,0.007613722234964371,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
40,0.0,18,0.8765000000000001,4.558799264486879e-05,0.007994567975401878,0.007322666235268116,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
41,0.0,17,0.8733333333333333,6.153875438030809e-05,0.008301131427288055,0.009279272519052029,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
42,0.0,28,0.8701666666666666,5.1292321586515754e-05,0.007549492176622152,0.008007452823221684,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
43,0.0,11,0.867,6.800418486818671e-05,0.00722153577953577,0.008731435053050518,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
44,0.0,20,0.8638333333333333,4.4383094063960016e-05,0.007211889605969191,0.007238101679831743,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
45,0.0,19,0.8606666666666667,4.55242334282957e-05,0.007510267663747072,0.006953691132366657,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
46,0.0,11,0.8575,6.341662083286792e-05,0.007042541168630123,0.009170780889689922,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
47,0.0,13,0.8543333333333334,4.530499427346513e-05,0.006596893072128296,0.007867751643061638,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
48,0.0,9,0.8511666666666666,5.666372453561053e-05,0.006194023415446281,0.008367476053535938,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
49,0.0,11,0.848,6.457651033997536e-05,0.0064649879932403564,0.008608637377619743,,,,,,dqn,cartpole,sparse,0.1,0.9,4,
