episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,14,1.0,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
2,0.0,15,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
3,0.0,13,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
4,0.0,21,0.9905,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
5,0.0,13,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
6,0.0,16,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
7,0.0,52,0.981,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
8,0.0,16,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
9,0.0,38,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
10,0.0,19,0.9715,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
11,0.0,29,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
12,0.0,15,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
13,0.0,14,0.962,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
14,0.0,15,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
15,0.0,35,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
16,0.0,41,0.9525,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
17,0.0,15,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
18,0.0,30,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
19,0.0,12,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
20,0.0,34,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
21,0.0,17,0.9366666666666666,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
22,0.0,15,0.9335,nan,nan,nan,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
23,0.0,19,0.9303333333333333,0.034831468015909195,-0.15393437445163727,0.21332621574401855,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
24,0.0,12,0.9271666666666667,0.0022141786757856607,-0.06240592151880264,0.054074883460998535,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
25,0.0,11,0.924,0.004547311458736658,0.06647957861423492,0.0826643854379654,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
26,0.0,18,0.9208333333333334,0.0064653269946575165,-0.03838745877146721,0.07366468012332916,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
27,0.0,12,0.9176666666666666,0.005124116316437721,0.020377617329359055,0.05109503120183945,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
28,0.0,20,0.9145,0.004302477929741144,-0.010513496585190296,0.07387161254882812,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
29,0.0,34,0.9113333333333333,0.0004873233556281775,-0.02246183156967163,0.024816183373332024,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
30,0.0,20,0.9081666666666667,0.0011392144951969385,-0.005130773410201073,0.02978738583624363,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
31,0.0,20,0.905,0.00014302326599135995,-0.011342672631144524,0.013735827058553696,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
32,0.0,9,0.9018333333333334,0.00019176013302057981,-0.022576935589313507,0.014995735138654709,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
33,0.0,15,0.8986666666666667,0.00034130996209569275,-0.03185882419347763,0.021406054496765137,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
34,0.0,25,0.8955,6.300922541413456e-05,-0.012425355613231659,0.008379805833101273,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
35,0.0,21,0.8923333333333333,9.280252561438829e-05,-0.018053140491247177,0.009061407297849655,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
36,0.0,14,0.8891666666666667,9.140209294855595e-05,-0.025277234613895416,0.010457868687808514,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
37,0.0,14,0.886,7.005428778938949e-05,-0.01792987436056137,0.008874598890542984,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
38,0.0,27,0.8828333333333334,8.051942131714895e-05,-0.014775637537240982,0.00903678871691227,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
39,0.0,41,0.8796666666666667,9.607504034647718e-05,-0.015898514539003372,0.010144931264221668,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
40,0.0,13,0.8765000000000001,8.84479668457061e-05,-0.016690481454133987,0.010238444432616234,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
41,0.0,37,0.8733333333333333,5.703233910026029e-05,-0.015954747796058655,0.007834302261471748,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
42,0.0,22,0.8701666666666666,9.486528870183975e-05,-0.01933254301548004,0.009436726570129395,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
43,0.0,49,0.867,4.4864540541311726e-05,-0.01679103635251522,0.006405669264495373,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
44,0.0,27,0.8638333333333333,6.289695738814771e-05,-0.013458169996738434,0.00800914503633976,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
45,0.0,10,0.8606666666666667,7.881819328758866e-05,-0.01756163500249386,0.009524596855044365,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
46,0.0,25,0.8575,6.541590846609324e-05,-0.017274215817451477,0.008331865072250366,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
47,0.0,13,0.8543333333333334,7.758602441754192e-05,-0.015938080847263336,0.008573516272008419,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
48,0.0,59,0.8511666666666666,4.33476161560975e-05,-0.01633269712328911,0.00720463739708066,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
49,0.0,15,0.848,2.4069027858786285e-05,-0.014983315020799637,0.005745787173509598,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
50,0.0,13,0.8448333333333333,4.3777446990134194e-05,-0.016057327389717102,0.006903441622853279,,,0.0,0.0,16.7,dqn,cartpole,sparse,0.1,0.9,7,
51,0.0,14,0.8416666666666667,3.914840272045694e-05,-0.017562463879585266,0.006629393436014652,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
52,0.0,32,0.8385,4.603437992045656e-05,-0.016900915652513504,0.007064049132168293,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
53,0.0,11,0.8353333333333334,5.5051601520972326e-05,-0.016559196636080742,0.008024678565561771,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
54,0.0,33,0.8321666666666667,5.807931665913202e-05,-0.01675593852996826,0.00766365323215723,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
55,0.0,10,0.829,6.193778244778514e-05,-0.01638193242251873,0.008439643308520317,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
56,0.0,12,0.8258333333333334,3.950297104893252e-05,-0.01600944623351097,0.006866191513836384,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
57,0.0,18,0.8226666666666667,4.601747787091881e-05,-0.015835806727409363,0.007692120969295502,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
58,0.0,44,0.8195,5.848708678968251e-05,-0.01796839013695717,0.007910736836493015,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
59,0.0,22,0.8163333333333334,7.044450467219576e-05,-0.01494172029197216,0.009254555217921734,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
60,0.0,33,0.8131666666666667,5.357772533898242e-05,-0.017408449202775955,0.007846320979297161,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
61,0.0,14,0.81,6.377007230184972e-05,-0.01766236498951912,0.008401616476476192,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
62,0.0,16,0.8068333333333333,7.948829443193972e-05,-0.016943393275141716,0.008793188259005547,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
63,0.0,24,0.8036666666666666,3.479574297671206e-05,-0.01607501693069935,0.007016860879957676,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
64,0.0,12,0.8005,6.066665082471445e-05,-0.017672449350357056,0.008571420796215534,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
65,0.0,31,0.7973333333333333,6.928219954716042e-05,-0.0171152725815773,0.008034754544496536,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
66,0.0,12,0.7941666666666667,4.315091064199805e-05,-0.01688443496823311,0.006601323373615742,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
67,0.0,18,0.791,2.5779263523872942e-05,-0.01612185500562191,0.005943961441516876,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
68,0.0,65,0.7878333333333334,5.7048215239774436e-05,-0.01743512973189354,0.008425062522292137,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
69,0.0,14,0.7846666666666666,6.376153760356829e-05,-0.020153911784291267,0.008668814785778522,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
70,0.0,21,0.7815,4.447950777830556e-05,-0.016400206834077835,0.007216305006295443,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
71,0.0,25,0.7783333333333333,6.559288158314303e-05,-0.015003412030637264,0.008454205468297005,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
72,0.0,8,0.7751666666666667,4.617109152604826e-05,-0.017830148339271545,0.007032010704278946,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
73,0.0,29,0.772,3.972423291997984e-05,-0.013762935996055603,0.006666933186352253,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
74,0.0,15,0.7688333333333334,7.062419899739325e-05,-0.019874412566423416,0.008444646373391151,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
75,0.0,36,0.7656666666666667,6.761832628399134e-05,-0.01683526486158371,0.008848363533616066,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
76,0.0,18,0.7625,2.933545329142362e-05,-0.01801881566643715,0.005918721668422222,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
77,0.0,17,0.7593333333333333,4.860700573772192e-05,-0.014576446264982224,0.007277984172105789,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
78,0.0,15,0.7561666666666667,5.3730502258986235e-05,-0.016493773087859154,0.008283279836177826,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
79,0.0,15,0.753,3.2379437470808625e-05,-0.01926938071846962,0.006694076582789421,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
80,0.0,24,0.7498333333333334,5.425275594461709e-05,-0.013747907243669033,0.008099030703306198,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
81,0.0,19,0.7466666666666667,5.5953452829271555e-05,-0.020004291087388992,0.008158969692885876,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
82,0.0,22,0.7435,6.0527119785547256e-05,-0.011640142649412155,0.0083021754398942,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
83,0.0,42,0.7403333333333333,4.817047010874376e-05,-0.014204464852809906,0.007473192643374205,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
84,0.0,15,0.7371666666666667,4.3297364754835144e-05,-0.01801024004817009,0.006874851882457733,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
85,0.0,20,0.734,6.406522152246907e-05,-0.018325984477996826,0.008770537562668324,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
86,0.0,17,0.7308333333333333,4.612302655004896e-05,-0.01401835959404707,0.007618599571287632,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
87,0.0,12,0.7276666666666667,4.370451642898843e-05,-0.01968039758503437,0.007630773354321718,,,,,,dqn,cartpole,sparse,0.1,0.9,7,
