seed,episode,reward,episode_length,loss,eval_success_rate,intrinsic_reward,policy_entropy,algorithm,learning_rate,gamma,env_name,reward_type
4,1,31.0,31,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,2,17.0,17,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,3,20.0,20,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,4,19.0,19,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,5,17.0,17,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,6,17.0,17,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,7,27.0,27,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,8,18.0,18,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,9,25.0,25,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,10,19.0,19,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,11,13.0,13,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,12,22.0,22,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.95,cartpole,dense
4,13,26.0,26,1.0033330917358398,-1.0,0.0,0.6931159496307373,DQN_Entropy,0.0005,0.95,cartpole,dense
4,14,54.0,54,0.9979310631752014,-1.0,0.0,0.6931164860725403,DQN_Entropy,0.0005,0.95,cartpole,dense
4,15,33.0,33,0.992620587348938,-1.0,0.0,0.6931119561195374,DQN_Entropy,0.0005,0.95,cartpole,dense
4,16,51.0,51,0.9883689880371094,-1.0,0.0,0.6931114196777344,DQN_Entropy,0.0005,0.95,cartpole,dense
4,17,11.0,11,0.9832674264907837,-1.0,0.0,0.6931129693984985,DQN_Entropy,0.0005,0.95,cartpole,dense
4,18,14.0,14,0.97845858335495,-1.0,0.0,0.6931116580963135,DQN_Entropy,0.0005,0.95,cartpole,dense
4,19,14.0,14,0.972820520401001,-1.0,0.0,0.6931127905845642,DQN_Entropy,0.0005,0.95,cartpole,dense
4,20,63.0,63,0.9686431884765625,-1.0,0.0,0.6930997371673584,DQN_Entropy,0.0005,0.95,cartpole,dense
4,21,10.0,10,1.0013940334320068,-1.0,0.0,0.6930967569351196,DQN_Entropy,0.0005,0.95,cartpole,dense
4,22,14.0,14,0.995478093624115,-1.0,0.0,0.693098783493042,DQN_Entropy,0.0005,0.95,cartpole,dense
4,23,73.0,73,0.989444375038147,-1.0,0.0,0.6930986046791077,DQN_Entropy,0.0005,0.95,cartpole,dense
4,24,16.0,16,0.9852753281593323,-1.0,0.0,0.6930965185165405,DQN_Entropy,0.0005,0.95,cartpole,dense
4,25,26.0,26,0.9789198637008667,-1.0,0.0,0.6930992007255554,DQN_Entropy,0.0005,0.95,cartpole,dense
4,26,19.0,19,0.9718430638313293,-1.0,0.0,0.6931032538414001,DQN_Entropy,0.0005,0.95,cartpole,dense
4,27,14.0,14,0.9691028594970703,-1.0,0.0,0.6930986642837524,DQN_Entropy,0.0005,0.95,cartpole,dense
4,28,24.0,24,0.9639841914176941,-1.0,0.0,0.6930962800979614,DQN_Entropy,0.0005,0.95,cartpole,dense
4,29,17.0,17,0.9574589133262634,-1.0,0.0,0.6931005120277405,DQN_Entropy,0.0005,0.95,cartpole,dense
4,30,12.0,12,0.9528835415840149,-1.0,0.0,0.6930987238883972,DQN_Entropy,0.0005,0.95,cartpole,dense
4,31,14.0,14,0.9474573731422424,-1.0,0.0,0.6930978298187256,DQN_Entropy,0.0005,0.95,cartpole,dense
4,32,19.0,19,0.9408962726593018,-1.0,0.0,0.6930961012840271,DQN_Entropy,0.0005,0.95,cartpole,dense
4,33,15.0,15,0.9362273812294006,-1.0,0.0,0.693098783493042,DQN_Entropy,0.0005,0.95,cartpole,dense
4,34,19.0,19,0.9320698976516724,-1.0,0.0,0.6930952668190002,DQN_Entropy,0.0005,0.95,cartpole,dense
4,35,10.0,10,0.926679253578186,-1.0,0.0,0.69309401512146,DQN_Entropy,0.0005,0.95,cartpole,dense
4,36,19.0,19,0.9218665957450867,-1.0,0.0,0.6930930614471436,DQN_Entropy,0.0005,0.95,cartpole,dense
4,37,13.0,13,0.9150585532188416,-1.0,0.0,0.6930941343307495,DQN_Entropy,0.0005,0.95,cartpole,dense
4,38,18.0,18,0.9102047681808472,-1.0,0.0,0.6930938959121704,DQN_Entropy,0.0005,0.95,cartpole,dense
4,39,31.0,31,0.9063169956207275,-1.0,0.0,0.6930925250053406,DQN_Entropy,0.0005,0.95,cartpole,dense
