seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s,env_name,reward_type
1,ppo_rnd,0.005,0.99,-200.0,1.0,[CudaDevice(id=0)],[CudaDevice(id=0)],stochastic,200.0,2092.255282823,mountaincar,dense
1,ppo_rnd,0.005,0.99,-200.0,1.0,[CudaDevice(id=0)],[CudaDevice(id=0)],stochastic,200.0,2300.2475218260006,mountaincar,dense
1,ppo_rnd,0.005,0.99,-1.0,1.0,[CudaDevice(id=0)],[CudaDevice(id=0)],stochastic,200.0,2400.524526962,mountaincar,sparse
1,ppo_rnd,0.005,0.99,-1.0,1.0,[CudaDevice(id=0)],[CudaDevice(id=0)],stochastic,200.0,2359.935678051,mountaincar,sparse
