seed,episode,reward,episode_length,loss,eval_success_rate,intrinsic_reward,policy_entropy,algorithm,learning_rate,gamma,env_name,reward_type
7,1,-1.0,200,0.0,-1.0,0.0,0.0,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,2,-1.0,200,-0.05112375319004059,-1.0,0.0,1.0984901189804077,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,3,-1.0,200,-0.051295772194862366,-1.0,0.0,1.0984926223754883,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,4,-1.0,200,-0.04620106518268585,-1.0,0.0,1.0984910726547241,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,5,-1.0,200,-0.04926348477602005,-1.0,0.0,1.0984904766082764,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,6,-1.0,200,-0.04729146137833595,-1.0,0.0,1.0984923839569092,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,7,-1.0,200,-0.04714016616344452,-1.0,0.0,1.0984948873519897,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,8,-1.0,200,-0.03919532895088196,-1.0,0.0,1.0984933376312256,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,9,-1.0,200,-0.0512545108795166,-1.0,0.0,1.0984923839569092,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,10,-1.0,200,-0.05320489779114723,-1.0,0.0,1.0984927415847778,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,11,-1.0,200,-0.04734088107943535,-1.0,0.0,1.0984917879104614,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,12,-1.0,200,-0.04917547479271889,-1.0,0.0,1.0984892845153809,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,13,-1.0,200,-0.04522445797920227,-1.0,0.0,1.098489761352539,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,14,-1.0,200,-0.04507076367735863,-1.0,0.0,1.0984904766082764,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,15,-1.0,200,-0.05020517110824585,-1.0,0.0,1.0984933376312256,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,16,-1.0,200,-0.051270466297864914,-1.0,0.0,1.0984928607940674,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,17,-1.0,200,-0.0512692965567112,-1.0,0.0,1.0984901189804077,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,18,-1.0,200,-0.05133853107690811,-1.0,0.0,1.098492980003357,DQN_Entropy,0.0005,0.99,mountaincar,sparse
7,19,-1.0,200,-0.04916960746049881,-1.0,0.0,1.0984951257705688,DQN_Entropy,0.0005,0.99,mountaincar,sparse
