episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,19.0,19,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
2,16.0,16,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
3,10.0,10,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
4,9.0,9,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
5,16.0,16,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
6,16.0,16,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
7,31.0,31,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
8,43.0,43,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
9,30.0,30,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
10,14.0,14,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
11,23.0,23,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
12,10.0,10,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
13,24.0,24,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
14,16.0,16,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
15,26.0,26,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
16,15.0,15,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
17,12.0,12,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
18,24.0,24,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
19,17.0,17,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
20,13.0,13,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
21,23.0,23,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
22,18.0,18,0.9335,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
23,21.0,21,0.9303333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
24,60.0,60,0.9271666666666667,1.6222882270812988,3.3261568546295166,2.1122233867645264,0.5923197865486145,0.20940305292606354,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
25,14.0,14,0.924,0.37308090925216675,0.3922998905181885,0.8552022576332092,0.5923197865486145,0.20940305292606354,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
26,12.0,12,0.9208333333333334,0.2988477945327759,1.7842411994934082,0.5529137849807739,0.5923197865486145,0.20940305292606354,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
27,20.0,20,0.9176666666666666,0.03600246086716652,1.3984957933425903,0.2160952389240265,0.5877354145050049,0.17921501398086548,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
28,23.0,23,0.9145,0.009657871909439564,1.245227336883545,0.11953787505626678,0.5877354145050049,0.17921501398086548,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
29,19.0,19,0.9113333333333333,0.011247006244957447,1.1704171895980835,0.13033390045166016,0.5876656174659729,0.18736371397972107,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
30,15.0,15,0.9081666666666667,0.010686793364584446,1.1609420776367188,0.11258983612060547,0.5876656174659729,0.18736371397972107,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
31,18.0,18,0.905,0.005691834259778261,1.2046077251434326,0.09274954348802567,0.587866485118866,0.17752723395824432,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
32,11.0,11,0.9018333333333334,0.00551666971296072,1.1995515823364258,0.0764068216085434,0.587866485118866,0.17752723395824432,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
33,16.0,16,0.8986666666666667,0.006007413379848003,1.2796623706817627,0.09315507858991623,0.587866485118866,0.17752723395824432,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
34,11.0,11,0.8955,0.0030584498308598995,1.2458758354187012,0.06289978325366974,0.5855620503425598,0.18594509363174438,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
35,20.0,20,0.8923333333333333,0.002117798663675785,1.2343504428863525,0.04916515201330185,0.5855620503425598,0.18594509363174438,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
36,23.0,23,0.8891666666666667,0.0016850080573931336,1.2143869400024414,0.0442645438015461,0.5888895392417908,0.2110869586467743,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
37,10.0,10,0.886,0.0026798387989401817,1.27860426902771,0.05863283574581146,0.5888895392417908,0.2110869586467743,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
38,15.0,15,0.8828333333333334,0.0009368961909785867,1.1934077739715576,0.03277602046728134,0.5888895392417908,0.2110869586467743,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
39,11.0,11,0.8796666666666667,0.0014677246799692512,1.2602577209472656,0.041859306395053864,0.5887513756752014,0.1841394305229187,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
40,23.0,23,0.8765000000000001,0.002945661311969161,1.225376844406128,0.050594061613082886,0.5887513756752014,0.1841394305229187,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
41,19.0,19,0.8733333333333333,0.000812248676083982,1.2783925533294678,0.03394247218966484,0.5857282876968384,0.1835094690322876,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
42,17.0,17,0.8701666666666666,0.001930583268404007,1.2190659046173096,0.042468078434467316,0.5857282876968384,0.1835094690322876,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
43,17.0,17,0.867,0.0010659050894901156,1.2376649379730225,0.030580682680010796,0.5851658582687378,0.17552176117897034,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
44,31.0,31,0.8638333333333333,0.00024199900508392602,1.211317777633667,0.017451390624046326,0.5851658582687378,0.17552176117897034,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
45,16.0,16,0.8606666666666667,0.000504814088344574,1.2134015560150146,0.019944598898291588,0.5864076614379883,0.1881999969482422,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
46,9.0,9,0.8575,0.0006597271421924233,1.1888225078582764,0.021658293902873993,0.5864076614379883,0.1881999969482422,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
47,12.0,12,0.8543333333333334,0.0008090331102721393,1.2845849990844727,0.02686486393213272,0.5864076614379883,0.1881999969482422,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
48,16.0,16,0.8511666666666666,0.0006125845247879624,1.2306259870529175,0.022882629185914993,0.5851752161979675,0.18077775835990906,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
49,11.0,11,0.848,0.00027677661273628473,1.2065656185150146,0.017009181901812553,0.5851752161979675,0.18077775835990906,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
50,13.0,13,0.8448333333333333,0.00041113345650956035,1.2380001544952393,0.02144954726099968,0.5851752161979675,0.18077775835990906,9.0,0.7745966692414834,9.0,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
51,20.0,20,0.8416666666666667,0.0005682705086655915,1.2239023447036743,0.01852751150727272,0.5854528546333313,0.2039652019739151,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
52,35.0,35,0.8385,0.0012454611714929342,1.212938904762268,0.03426755219697952,0.5803740620613098,0.17426574230194092,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
53,16.0,16,0.8353333333333334,0.0005131189827807248,1.2387478351593018,0.02465580776333809,0.5803740620613098,0.17426574230194092,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
54,15.0,15,0.8321666666666667,0.0002767914265859872,1.2175962924957275,0.015397291630506516,0.5803740620613098,0.17426574230194092,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
55,18.0,18,0.829,0.0003179985797032714,1.1912013292312622,0.019011279568076134,0.5790698528289795,0.16103750467300415,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
56,17.0,17,0.8258333333333334,0.0006747395964339375,1.217735767364502,0.02530773915350437,0.5790698528289795,0.16103750467300415,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
57,40.0,40,0.8226666666666667,0.0018227105028927326,1.2315888404846191,0.03425984084606171,0.584138810634613,0.17691104114055634,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
58,19.0,19,0.8195,0.001605815952643752,1.2250720262527466,0.039572034031152725,0.5845640897750854,0.2120877206325531,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
59,10.0,10,0.8163333333333334,0.0036051254719495773,1.3058828115463257,0.05268828570842743,0.5845640897750854,0.2120877206325531,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
60,16.0,16,0.8131666666666667,0.003145042806863785,1.1602342128753662,0.04627039283514023,0.5845640897750854,0.2120877206325531,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
61,19.0,19,0.81,0.0019447049126029015,1.2819669246673584,0.05337049439549446,0.5764797329902649,0.15776832401752472,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
62,19.0,19,0.8068333333333333,0.0020162577275186777,1.2146799564361572,0.03518209606409073,0.5764797329902649,0.15776832401752472,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
63,13.0,13,0.8036666666666666,0.0020012585446238518,1.2185423374176025,0.04235700145363808,0.5731176733970642,0.15075920522212982,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
64,20.0,20,0.8005,0.00205247662961483,1.1284046173095703,0.05118227377533913,0.5731176733970642,0.15075920522212982,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
65,12.0,12,0.7973333333333333,0.0009654455934651196,1.2680091857910156,0.03720318153500557,0.5731176733970642,0.15075920522212982,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
66,13.0,13,0.7941666666666667,0.0006756472866982222,1.2401838302612305,0.023822778835892677,0.5718250870704651,0.14188463985919952,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
67,11.0,11,0.791,0.0009372560889460146,1.2195329666137695,0.027523985132575035,0.5718250870704651,0.14188463985919952,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
68,10.0,10,0.7878333333333334,0.00091138033894822,1.2391223907470703,0.030871853232383728,0.5718250870704651,0.14188463985919952,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
69,37.0,37,0.7846666666666666,0.0011788832489401102,1.2256909608840942,0.024378526955842972,0.5735475420951843,0.15444563329219818,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
70,12.0,12,0.7815,0.0015360666438937187,1.2206976413726807,0.041582781821489334,0.5831668972969055,0.20651546120643616,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
71,25.0,25,0.7783333333333333,0.0002996085677295923,1.2050940990447998,0.014456799253821373,0.5831668972969055,0.20651546120643616,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
72,16.0,16,0.7751666666666667,0.0009057740098796785,1.223266363143921,0.021063489839434624,0.5829073190689087,0.19020429253578186,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
73,19.0,19,0.772,0.0005200405139476061,1.23402738571167,0.01935168355703354,0.5829073190689087,0.19020429253578186,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
74,22.0,22,0.7688333333333334,0.0005721028428524733,1.2120330333709717,0.02152938023209572,0.5826176404953003,0.1863519549369812,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
75,12.0,12,0.7656666666666667,0.00024640042101964355,1.2084989547729492,0.016631832346320152,0.5826176404953003,0.1863519549369812,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
76,12.0,12,0.7625,0.0005214979173615575,1.2532405853271484,0.017938215285539627,0.5826176404953003,0.1863519549369812,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
77,13.0,13,0.7593333333333333,0.0008165809558704495,1.2526373863220215,0.027780478820204735,0.5826176404953003,0.1863519549369812,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
78,9.0,9,0.7561666666666667,0.0012265329714864492,1.2213120460510254,0.03263505548238754,0.5703705549240112,0.14036983251571655,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
79,13.0,13,0.753,0.0004180153482593596,1.1758627891540527,0.020386917516589165,0.5703705549240112,0.14036983251571655,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
80,14.0,14,0.7498333333333334,0.0003552122216206044,1.1899163722991943,0.017306765541434288,0.5703705549240112,0.14036983251571655,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
81,15.0,15,0.7466666666666667,0.00015688533312641084,1.2220933437347412,0.012227250263094902,0.5717688202857971,0.1783120036125183,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
82,11.0,11,0.7435,0.0008431528694927692,1.2250473499298096,0.029616987332701683,0.5717688202857971,0.1783120036125183,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
83,17.0,17,0.7403333333333333,0.001105315750464797,1.2595577239990234,0.02798556722700596,0.5717688202857971,0.1783120036125183,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
84,19.0,19,0.7371666666666667,0.00044601241825148463,1.1815338134765625,0.022660693153738976,0.5807384848594666,0.19562307000160217,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
85,11.0,11,0.734,0.000398575997678563,1.202366590499878,0.01810528337955475,0.5807384848594666,0.19562307000160217,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
86,10.0,10,0.7308333333333333,0.00026356970192864537,1.2084500789642334,0.0152642372995615,0.5807384848594666,0.19562307000160217,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
87,23.0,23,0.7276666666666667,0.001017003203742206,1.2067549228668213,0.02808266319334507,0.5650680661201477,0.12803447246551514,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
88,15.0,15,0.7245,0.00039767968701198697,1.2307652235031128,0.01794920302927494,0.5650680661201477,0.12803447246551514,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
89,10.0,10,0.7213333333333334,0.0014192305970937014,1.1878719329833984,0.025284122675657272,0.583575427532196,0.17349150776863098,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
90,14.0,14,0.7181666666666666,0.001721070148050785,1.2415063381195068,0.02976696565747261,0.583575427532196,0.17349150776863098,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
91,24.0,24,0.7150000000000001,0.0007412877166643739,1.204529047012329,0.025662943720817566,0.5735345482826233,0.17021191120147705,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
92,16.0,16,0.7118333333333333,0.0018550195964053273,1.2046514749526978,0.03585699945688248,0.5735345482826233,0.17021191120147705,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
93,12.0,12,0.7086666666666668,0.0011189051438122988,1.258143424987793,0.0343468077480793,0.5735345482826233,0.17021191120147705,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
94,14.0,14,0.7055,0.001985850278288126,1.181527853012085,0.038401227444410324,0.5746848583221436,0.2026577591896057,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
95,11.0,11,0.7023333333333333,0.0006012278608977795,1.2335186004638672,0.02336929365992546,0.5746848583221436,0.2026577591896057,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
96,19.0,19,0.6991666666666667,0.0007184908026829362,1.170454978942871,0.026468660682439804,0.5746848583221436,0.2026577591896057,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
97,12.0,12,0.696,0.0009118207963183522,1.22285795211792,0.02627403661608696,0.5718633532524109,0.16923092305660248,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
98,17.0,17,0.6928333333333334,0.0006682564853690565,1.1931387186050415,0.020663009956479073,0.5718633532524109,0.16923092305660248,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
99,20.0,20,0.6896666666666667,0.0007547563873231411,1.2674446105957031,0.030402222648262978,0.5765911936759949,0.14145877957344055,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
100,14.0,14,0.6865,0.0006669147405773401,1.2142900228500366,0.03005390800535679,0.5765911936759949,0.14145877957344055,9.7,0.7810249675906655,9.7,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
101,21.0,21,0.6833333333333333,0.0014597540721297264,1.2579803466796875,0.03083779662847519,0.5739367604255676,0.20862214267253876,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
102,9.0,9,0.6801666666666667,0.0005579297430813313,1.2055494785308838,0.024424387142062187,0.5739367604255676,0.20862214267253876,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
103,16.0,16,0.677,0.00048036829684861004,1.2388081550598145,0.022084571421146393,0.5739367604255676,0.20862214267253876,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
104,14.0,14,0.6738333333333333,0.00022584371617995203,1.2098599672317505,0.01626666449010372,0.5739367604255676,0.20862214267253876,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
105,12.0,12,0.6706666666666667,0.0005785351386293769,1.2095952033996582,0.021068796515464783,0.5708318948745728,0.15321452915668488,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
106,16.0,16,0.6675,0.00018256566545460373,1.1758121252059937,0.011997682973742485,0.5708318948745728,0.15321452915668488,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
107,11.0,11,0.6643333333333333,0.0008636594284325838,1.271494746208191,0.03061303310096264,0.5708318948745728,0.15321452915668488,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
108,9.0,9,0.6611666666666667,0.000942296115681529,1.3083863258361816,0.027116918936371803,0.5720077157020569,0.18037915229797363,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
109,10.0,10,0.658,0.0004279233980923891,1.1967275142669678,0.021016856655478477,0.5720077157020569,0.18037915229797363,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
110,15.0,15,0.6548333333333334,0.00039763166569173336,1.180722951889038,0.015578951686620712,0.5720077157020569,0.18037915229797363,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
111,14.0,14,0.6516666666666667,0.0003291964530944824,1.2092554569244385,0.02034451812505722,0.5738465189933777,0.18245165050029755,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
112,10.0,10,0.6485000000000001,0.0003167706308886409,1.2170953750610352,0.019397146999835968,0.5738465189933777,0.18245165050029755,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
113,13.0,13,0.6453333333333333,0.00032756998552940786,1.2207835912704468,0.017823753878474236,0.5738465189933777,0.18245165050029755,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
114,12.0,12,0.6421666666666668,0.0003796120872721076,1.217526912689209,0.018300488591194153,0.5717831254005432,0.17422261834144592,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
115,15.0,15,0.639,0.00030276921461336315,1.226319432258606,0.016977878287434578,0.5717831254005432,0.17422261834144592,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
116,14.0,14,0.6358333333333333,0.0006073399563319981,1.2157807350158691,0.029039248824119568,0.5717831254005432,0.17422261834144592,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
117,10.0,10,0.6326666666666667,0.00046077987644821405,1.1922035217285156,0.022644124925136566,0.5679931640625,0.16591349244117737,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
118,16.0,16,0.6295,0.0003835399402305484,1.2417819499969482,0.01962759718298912,0.5679931640625,0.16591349244117737,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
119,10.0,10,0.6263333333333334,0.0011275203432887793,1.263007402420044,0.03259049355983734,0.5679931640625,0.16591349244117737,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
120,12.0,12,0.6231666666666666,0.0007052596192806959,1.1871275901794434,0.023048076778650284,0.5679931640625,0.16591349244117737,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
121,10.0,10,0.62,0.0003478765720501542,1.2264820337295532,0.018696891143918037,0.5682077407836914,0.15157638490200043,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
122,10.0,10,0.6168333333333333,0.0011347881518304348,1.2449672222137451,0.03434442728757858,0.5682077407836914,0.15157638490200043,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
123,13.0,13,0.6136666666666667,0.0006630768184550107,1.2051875591278076,0.019370704889297485,0.5682077407836914,0.15157638490200043,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
124,21.0,21,0.6105,0.0008346714312210679,1.2412848472595215,0.025402331724762917,0.57217937707901,0.17322131991386414,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
125,15.0,15,0.6073333333333333,0.0014798708725720644,1.2172263860702515,0.03142808377742767,0.57217937707901,0.17322131991386414,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
126,13.0,13,0.6041666666666667,0.0008649446535855532,1.2369756698608398,0.022068718448281288,0.5695697069168091,0.17228606343269348,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
127,12.0,12,0.601,0.0009374131914228201,1.2070198059082031,0.029188105836510658,0.5695697069168091,0.17228606343269348,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
128,13.0,13,0.5978333333333333,0.001004507765173912,1.2504761219024658,0.028958071023225784,0.5695697069168091,0.17228606343269348,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
129,11.0,11,0.5946666666666667,0.0003245170519221574,1.2186968326568604,0.017808744683861732,0.5695697069168091,0.17228606343269348,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
130,15.0,15,0.5915,0.00020668406796175987,1.2373032569885254,0.012961510568857193,0.5672333836555481,0.18990959227085114,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
131,21.0,21,0.5883333333333334,0.00034702892298810184,1.2111570835113525,0.018123015761375427,0.5672333836555481,0.18990959227085114,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
132,15.0,15,0.5851666666666667,0.0007858999306336045,1.241626262664795,0.02485797367990017,0.5641964077949524,0.14583970606327057,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
133,11.0,11,0.5820000000000001,0.00047284647007472813,1.1816859245300293,0.01871056854724884,0.5641964077949524,0.14583970606327057,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
134,10.0,10,0.5788333333333333,0.0004928934504278004,1.199592113494873,0.01482098363339901,0.5641964077949524,0.14583970606327057,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
135,16.0,16,0.5756666666666668,0.0007447379175573587,1.2082488536834717,0.019209079444408417,0.5692532658576965,0.15633338689804077,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
136,18.0,18,0.5725,0.0013876199955120683,1.1906955242156982,0.021914197131991386,0.5692532658576965,0.15633338689804077,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
137,12.0,12,0.5693333333333334,0.0023433680180460215,1.2332252264022827,0.034460339695215225,0.5692532658576965,0.15633338689804077,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
138,19.0,19,0.5661666666666667,0.0004813021223526448,1.2337329387664795,0.022333592176437378,0.5586312413215637,0.14916084706783295,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
139,19.0,19,0.563,0.0004778303555212915,1.205871820449829,0.019873585551977158,0.5586312413215637,0.14916084706783295,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
140,11.0,11,0.5598333333333334,0.0012176386080682278,1.349231481552124,0.030735759064555168,0.5748363733291626,0.305360347032547,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
141,10.0,10,0.5566666666666666,0.0005873962654732168,1.1908652782440186,0.018814275041222572,0.5748363733291626,0.305360347032547,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
142,11.0,11,0.5535000000000001,0.000702445802744478,1.237143635749817,0.025949500501155853,0.5748363733291626,0.305360347032547,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
143,15.0,15,0.5503333333333333,0.0002776845940388739,1.2335528135299683,0.018133075907826424,0.5748363733291626,0.305360347032547,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
144,11.0,11,0.5471666666666667,0.00016460675396956503,1.2037608623504639,0.013856057077646255,0.5628004670143127,0.1517082303762436,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
145,9.0,9,0.544,0.0004382091574370861,1.2560641765594482,0.018992295488715172,0.5628004670143127,0.1517082303762436,,,,dqn_icm,cartpole,dense,0.1,0.9,2,1.0
