episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,14.0,14,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
2,15.0,15,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
3,13.0,13,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
4,21.0,21,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
5,13.0,13,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
6,16.0,16,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
7,49.0,49,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
8,17.0,17,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
9,19.0,19,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
10,26.0,26,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
11,18.0,18,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
12,23.0,23,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
13,15.0,15,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
14,24.0,24,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
15,35.0,35,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
16,18.0,18,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
17,40.0,40,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
18,26.0,26,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
19,12.0,12,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
20,11.0,11,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
21,13.0,13,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
22,41.0,41,0.9335,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
23,20.0,20,0.9303333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
24,21.0,21,0.9271666666666667,0.06728215515613556,0.8319848775863647,0.3282759189605713,0.5906598567962646,0.2018214613199234,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
25,11.0,11,0.924,0.08801358938217163,1.2791361808776855,0.2843707203865051,0.5906598567962646,0.2018214613199234,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
26,20.0,20,0.9208333333333334,0.039187997579574585,1.071939468383789,0.19732779264450073,0.5914338231086731,0.1936541199684143,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
27,10.0,10,0.9176666666666666,0.044491127133369446,0.7719067931175232,0.2835238575935364,0.5914338231086731,0.1936541199684143,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
28,20.0,20,0.9145,0.02094397507607937,0.8505274653434753,0.19182966649532318,0.5893539786338806,0.20245152711868286,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
29,16.0,16,0.9113333333333333,0.004561413079500198,1.115556240081787,0.08477544784545898,0.5893539786338806,0.20245152711868286,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
30,26.0,26,0.9081666666666667,0.0032400572672486305,1.1012686491012573,0.06174667179584503,0.5880325436592102,0.18957361578941345,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
31,15.0,15,0.905,0.006105641834437847,0.9263745546340942,0.10790544748306274,0.5880325436592102,0.18957361578941345,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
32,21.0,21,0.9018333333333334,0.0018937699496746063,0.9808639287948608,0.057549040764570236,0.5880325436592102,0.18957361578941345,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
33,11.0,11,0.8986666666666667,0.0014157883124426007,1.0835964679718018,0.04275023192167282,0.5829167366027832,0.15208685398101807,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
34,22.0,22,0.8955,0.0007997971260920167,1.0703916549682617,0.030669433996081352,0.5829167366027832,0.15208685398101807,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
35,54.0,54,0.8923333333333333,0.000709354120772332,1.0701426267623901,0.03126094490289688,0.5858206748962402,0.17843207716941833,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
36,9.0,9,0.8891666666666667,0.0003817561664618552,1.055798888206482,0.023686639964580536,0.5858206748962402,0.17843207716941833,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
37,18.0,18,0.886,0.00043652020394802094,1.013981580734253,0.02667326293885708,0.5858206748962402,0.17843207716941833,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
38,11.0,11,0.8828333333333334,0.00022419517335947603,1.01503586769104,0.016922133043408394,0.5803583860397339,0.14921873807907104,,,,dqn_icm,cartpole,dense,0.01,0.99,7,0.1
