episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,29.0,29,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
2,15.0,15,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
3,16.0,16,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
4,10.0,10,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
5,15.0,15,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
6,11.0,11,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
7,25.0,25,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
8,11.0,11,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
9,15.0,15,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
10,12.0,12,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
11,10.0,10,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
12,11.0,11,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
13,16.0,16,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
14,15.0,15,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
15,14.0,14,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
16,10.0,10,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
17,41.0,41,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
18,13.0,13,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
19,18.0,18,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
20,24.0,24,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
21,15.0,15,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
22,9.0,9,0.9335,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
23,14.0,14,0.9303333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
24,17.0,17,0.9271666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
25,18.0,18,0.924,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
26,11.0,11,0.9208333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
27,17.0,17,0.9176666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
28,19.0,19,0.9145,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
29,11.0,11,0.9113333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
30,21.0,21,0.9081666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
31,15.0,15,0.905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
32,28.0,28,0.9018333333333334,0.4747413992881775,0.05883283168077469,0.9741160869598389,0.622214138507843,0.31623876094818115,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
33,23.0,23,0.8986666666666667,0.4155570864677429,0.1200309470295906,0.9107708930969238,0.6324591040611267,0.3667495846748352,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
34,12.0,12,0.8955,0.36739176511764526,0.17735551297664642,0.8549164533615112,0.6324591040611267,0.3667495846748352,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
35,14.0,14,0.8923333333333333,0.3424851596355438,0.20440655946731567,0.8251476883888245,0.6324591040611267,0.3667495846748352,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
36,12.0,12,0.8891666666666667,0.31086063385009766,0.24377156794071198,0.7840071320533752,0.6214188933372498,0.345997154712677,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
37,28.0,28,0.886,0.22785471379756927,0.3613869845867157,0.6635082364082336,0.6214188933372498,0.345997154712677,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
38,36.0,36,0.8828333333333334,0.10758545994758606,0.6360300779342651,0.4207497239112854,0.6209839582443237,0.33181649446487427,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
39,17.0,17,0.8796666666666667,0.06433893740177155,0.7526818513870239,0.31690704822540283,0.6175076961517334,0.29474613070487976,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
40,14.0,14,0.8765000000000001,0.05785442143678665,0.9080938100814819,0.2994738221168518,0.6175076961517334,0.29474613070487976,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
41,17.0,17,0.8733333333333333,0.047079239040613174,0.9255712032318115,0.2683422565460205,0.6175076961517334,0.29474613070487976,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
42,16.0,16,0.8701666666666666,0.04295725002884865,0.9910231828689575,0.2506917715072632,0.6137557029724121,0.30523452162742615,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
43,21.0,21,0.867,0.04087214916944504,0.9985177516937256,0.2422800362110138,0.6137557029724121,0.30523452162742615,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
44,13.0,13,0.8638333333333333,0.039535291492938995,1.017494559288025,0.2346695065498352,0.6191716194152832,0.3146096467971802,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
45,35.0,35,0.8606666666666667,0.019922804087400436,0.9183815717697144,0.17699074745178223,0.6110178828239441,0.285333514213562,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
46,15.0,15,0.8575,0.024757370352745056,0.9985566139221191,0.1901387870311737,0.6110178828239441,0.285333514213562,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
47,11.0,11,0.8543333333333334,0.017030350863933563,0.9169392585754395,0.16851037740707397,0.6110178828239441,0.285333514213562,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
48,16.0,16,0.8511666666666666,0.015268094837665558,0.9347736835479736,0.1564379632472992,0.6146321892738342,0.3245817720890045,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
49,28.0,28,0.848,0.008967427536845207,0.999291181564331,0.11476963758468628,0.6146321892738342,0.3245817720890045,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
50,9.0,9,0.8448333333333333,0.013178903609514236,1.0438088178634644,0.13410472869873047,0.6160552501678467,0.31684738397598267,9.0,1.0,9.0,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
51,41.0,41,0.8416666666666667,0.0052455756813287735,1.0446796417236328,0.08577902615070343,0.614509642124176,0.30208081007003784,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
52,18.0,18,0.8385,0.004291156772524118,1.0084720849990845,0.07531023770570755,0.614509642124176,0.30208081007003784,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
53,16.0,16,0.8353333333333334,0.004838327877223492,1.0555505752563477,0.08125098049640656,0.614509642124176,0.30208081007003784,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
54,29.0,29,0.8321666666666667,0.0031357710249722004,1.0299782752990723,0.06270964443683624,0.6140629053115845,0.30978459119796753,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
55,14.0,14,0.829,0.0015892533119767904,1.0040595531463623,0.05074109882116318,0.5941531658172607,0.2053755223751068,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
56,12.0,12,0.8258333333333334,0.0022214073687791824,1.0373413562774658,0.055125892162323,0.5941531658172607,0.2053755223751068,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
57,44.0,44,0.8226666666666667,0.0013735825195908546,1.0274368524551392,0.04132649302482605,0.602433443069458,0.2626520097255707,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
58,25.0,25,0.8195,0.0007813451229594648,1.0253324508666992,0.028138965368270874,0.6060628890991211,0.26016765832901,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
59,9.0,9,0.8163333333333334,0.0004883717047050595,1.0239670276641846,0.022919293493032455,0.6060628890991211,0.26016765832901,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
60,26.0,26,0.8131666666666667,0.0002697929157875478,1.0178520679473877,0.017068088054656982,0.6060628890991211,0.26016765832901,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
61,47.0,47,0.81,0.00023752267588861287,1.0272622108459473,0.017260676249861717,0.6075558066368103,0.2415582239627838,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
62,12.0,12,0.8068333333333333,0.00013950219727121294,1.0231910943984985,0.013422949239611626,0.6075558066368103,0.2415582239627838,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
63,9.0,9,0.8036666666666666,0.0003289126034360379,1.034049153327942,0.019910845905542374,0.6075558066368103,0.2415582239627838,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
64,16.0,16,0.8005,0.00019209807214792818,1.0230212211608887,0.016464345157146454,0.599985659122467,0.2311221808195114,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
65,11.0,11,0.7973333333333333,0.0001608669845154509,1.0171074867248535,0.015301399864256382,0.599985659122467,0.2311221808195114,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
66,12.0,12,0.7941666666666667,0.00019581214291974902,1.0266536474227905,0.015732979401946068,0.599985659122467,0.2311221808195114,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
67,19.0,19,0.791,0.00021707339328713715,1.0297455787658691,0.015743304044008255,0.6066805124282837,0.26958614587783813,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
68,12.0,12,0.7878333333333334,0.0003077033907175064,1.03373122215271,0.018161391839385033,0.6066805124282837,0.26958614587783813,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
69,12.0,12,0.7846666666666666,0.0002230148238595575,1.0319573879241943,0.015657516196370125,0.6066805124282837,0.26958614587783813,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
70,19.0,19,0.7815,0.00015873672964517027,1.0236268043518066,0.013954784721136093,0.5967234373092651,0.2556132972240448,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
71,31.0,31,0.7783333333333333,0.0002292375429533422,1.0343003273010254,0.017043104395270348,0.5967234373092651,0.2556132972240448,,,,dqn_icm,cartpole,dense,0.001,0.99,1,0.1
