episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,14.0,14,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
2,28.0,28,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
3,15.0,15,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
4,34.0,34,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
5,14.0,14,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
6,12.0,12,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
7,19.0,19,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
8,10.0,10,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
9,12.0,12,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
10,32.0,32,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
11,14.0,14,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
12,20.0,20,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
13,10.0,10,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
14,16.0,16,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
15,16.0,16,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
16,19.0,19,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
17,12.0,12,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
18,13.0,13,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
19,59.0,59,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
20,14.0,14,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
21,14.0,14,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
22,40.0,40,0.9335,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
23,17.0,17,0.9303333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
24,16.0,16,0.9271666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
25,9.0,9,0.924,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
26,31.0,31,0.9208333333333334,0.23129771649837494,0.3585980534553528,0.6700751781463623,0.6246452927589417,0.3330882787704468,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
27,51.0,51,0.9176666666666666,0.051930010318756104,1.1808688640594482,0.27112287282943726,0.6098074913024902,0.26541081070899963,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
28,18.0,18,0.9145,0.018812261521816254,0.8909128904342651,0.1302047073841095,0.6098074913024902,0.26541081070899963,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
29,22.0,22,0.9113333333333333,0.00579229649156332,1.0571424961090088,0.08067527413368225,0.6173447370529175,0.29386696219444275,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
30,10.0,10,0.9081666666666667,0.0050758374854922295,0.9751107096672058,0.08955526351928711,0.6173447370529175,0.29386696219444275,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
31,12.0,12,0.905,0.007362468168139458,0.9435908794403076,0.09197594225406647,0.6194939017295837,0.3132994472980499,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
32,22.0,22,0.9018333333333334,0.004113250412046909,1.008436918258667,0.07237937301397324,0.6194939017295837,0.3132994472980499,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
33,41.0,41,0.8986666666666667,0.0015953321708366275,1.0021387338638306,0.03965612128376961,0.6194076538085938,0.29942184686660767,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
34,33.0,33,0.8955,0.0015221135690808296,1.0229406356811523,0.03624027222394943,0.6143127083778381,0.2894784212112427,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
35,36.0,36,0.8923333333333333,0.001051722327247262,1.022716760635376,0.03399103134870529,0.6272836923599243,0.34518954157829285,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
36,17.0,17,0.8891666666666667,0.0005769812851212919,1.0321917533874512,0.02126537822186947,0.6272836923599243,0.34518954157829285,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
37,28.0,28,0.886,0.0002615233534015715,1.0113271474838257,0.016607671976089478,0.617635190486908,0.306955486536026,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
38,39.0,39,0.8828333333333334,0.00018024721066467464,1.0217986106872559,0.014532915316522121,0.6206282377243042,0.32778120040893555,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
39,14.0,14,0.8796666666666667,0.00045897485688328743,1.0203938484191895,0.017220666632056236,0.6206282377243042,0.32778120040893555,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
40,16.0,16,0.8765000000000001,0.00024094260879792273,1.0224411487579346,0.014238896779716015,0.6207237839698792,0.33500510454177856,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
41,21.0,21,0.8733333333333333,0.00021183791977819055,1.0229320526123047,0.013836527243256569,0.6207237839698792,0.33500510454177856,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
42,13.0,13,0.8701666666666666,0.0002167486964026466,1.0199432373046875,0.014244643040001392,0.6121631264686584,0.29588454961776733,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
43,16.0,16,0.867,0.0003480233426671475,1.0221707820892334,0.015771925449371338,0.6121631264686584,0.29588454961776733,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
44,35.0,35,0.8638333333333333,0.00032971909968182445,1.0237071514129639,0.015222806483507156,0.6175070405006409,0.342174768447876,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
45,23.0,23,0.8606666666666667,0.0001537057542009279,1.0276670455932617,0.011775186285376549,0.6175070405006409,0.342174768447876,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
46,35.0,35,0.8575,0.00024409123579971492,1.0218931436538696,0.01328929141163826,0.6126571297645569,0.29053276777267456,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
47,12.0,12,0.8543333333333334,0.00023204696481116116,1.023686170578003,0.01235558558255434,0.6221492886543274,0.3536493480205536,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
48,13.0,13,0.8511666666666666,0.00010446045780554414,1.023996114730835,0.009411914274096489,0.6221492886543274,0.3536493480205536,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
49,11.0,11,0.848,0.0001681274879956618,1.0200366973876953,0.011831419542431831,0.6221492886543274,0.3536493480205536,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
50,19.0,19,0.8448333333333333,0.0002199096925323829,1.0290706157684326,0.013062996789813042,0.6091393828392029,0.2737903594970703,9.4,0.6633249580710799,9.4,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
51,10.0,10,0.8416666666666667,0.00019537762273103,1.024017572402954,0.011966407299041748,0.6091393828392029,0.2737903594970703,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
52,15.0,15,0.8385,0.0002249774115625769,1.0223581790924072,0.0131344860419631,0.6091393828392029,0.2737903594970703,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
53,17.0,17,0.8353333333333334,0.00014026931603439152,1.026319980621338,0.011889483779668808,0.5983498096466064,0.24367885291576385,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
54,26.0,26,0.8321666666666667,0.00024472232325933874,1.0245707035064697,0.013253672979772091,0.5983498096466064,0.24367885291576385,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
55,26.0,26,0.829,0.00010715085227275267,1.0221662521362305,0.009831558912992477,0.6168837547302246,0.32454174757003784,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
56,36.0,36,0.8258333333333334,0.00012018072447972372,1.020658016204834,0.009881678968667984,0.6066648960113525,0.2751099467277527,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
57,10.0,10,0.8226666666666667,9.349062747787684e-05,1.0164306163787842,0.008021150715649128,0.6066648960113525,0.2751099467277527,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
58,10.0,10,0.8195,8.131728827720508e-05,1.0227434635162354,0.008819072507321835,0.6066648960113525,0.2751099467277527,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
59,14.0,14,0.8163333333333334,8.204317418858409e-05,1.0315773487091064,0.009642316959798336,0.6014772653579712,0.2549089789390564,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
60,13.0,13,0.8131666666666667,0.0001003947327262722,1.0209044218063354,0.009069290943443775,0.6014772653579712,0.2549089789390564,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
61,21.0,21,0.81,4.4530352170113474e-05,1.0286121368408203,0.006980426609516144,0.6047853231430054,0.29160231351852417,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
62,15.0,15,0.8068333333333333,0.00011310654372209683,1.027280569076538,0.008916364051401615,0.6047853231430054,0.29160231351852417,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
63,13.0,13,0.8036666666666666,0.00011004034604411572,1.022805094718933,0.00906546413898468,0.6047853231430054,0.29160231351852417,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
64,15.0,15,0.8005,0.00019174987392034382,1.027133584022522,0.010631277225911617,0.6135303974151611,0.3354201912879944,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
65,18.0,18,0.7973333333333333,7.858002209104598e-05,1.0296978950500488,0.008299238048493862,0.6135303974151611,0.3354201912879944,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
66,46.0,46,0.7941666666666667,0.00012955968850292265,1.0247615575790405,0.009686284698545933,0.6156607270240784,0.3362410068511963,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
67,11.0,11,0.791,6.670247239526361e-05,1.0177170038223267,0.009071897715330124,0.6006472110748291,0.2657771706581116,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
68,13.0,13,0.7878333333333334,0.00011580476711969823,1.0278263092041016,0.009650551714003086,0.6006472110748291,0.2657771706581116,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
69,9.0,9,0.7846666666666666,3.043768447241746e-05,1.0186644792556763,0.00653042271733284,0.6006472110748291,0.2657771706581116,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
70,18.0,18,0.7815,0.00011417055793572217,1.0233187675476074,0.00891508162021637,0.6033375263214111,0.3050939440727234,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
71,14.0,14,0.7783333333333333,6.0446953284554183e-05,1.0237642526626587,0.008131573908030987,0.6033375263214111,0.3050939440727234,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
72,10.0,10,0.7751666666666667,0.00011912905029021204,1.0258660316467285,0.009471234865486622,0.6033375263214111,0.3050939440727234,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
73,12.0,12,0.772,8.189520303858444e-05,1.0260132551193237,0.008486418053507805,0.6033375263214111,0.3050939440727234,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
74,14.0,14,0.7688333333333334,5.1313785661477596e-05,1.0286669731140137,0.0066482191905379295,0.597536027431488,0.24766729772090912,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
75,26.0,26,0.7656666666666667,5.1872801122954115e-05,1.02421236038208,0.008052169345319271,0.597536027431488,0.24766729772090912,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
76,12.0,12,0.7625,8.377942140214145e-05,1.032194972038269,0.008675133809447289,0.6115314960479736,0.34304749965667725,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
77,21.0,21,0.7593333333333333,0.00011793630255851895,1.0292937755584717,0.008969330228865147,0.6115314960479736,0.34304749965667725,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
78,20.0,20,0.7561666666666667,0.00018971897952724248,1.0294969081878662,0.01107678934931755,0.5968281626701355,0.2708779573440552,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
79,14.0,14,0.753,3.800031481659971e-05,1.016510009765625,0.006781597621738911,0.5968281626701355,0.2708779573440552,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
80,15.0,15,0.7498333333333334,7.752572855679318e-05,1.0169878005981445,0.00789980124682188,0.5971077680587769,0.2596009075641632,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
81,19.0,19,0.7466666666666667,5.234491982264444e-05,1.0162076950073242,0.008069770410656929,0.5971077680587769,0.2596009075641632,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
82,28.0,28,0.7435,6.38821511529386e-05,1.027188777923584,0.007833199575543404,0.6054680943489075,0.3086799681186676,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
83,54.0,54,0.7403333333333333,4.7230183554347605e-05,1.0251877307891846,0.007655332796275616,0.6062571406364441,0.2888127565383911,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
84,11.0,11,0.7371666666666667,8.218815492000431e-05,1.0155837535858154,0.008308411575853825,0.6062571406364441,0.2888127565383911,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
85,12.0,12,0.734,6.585846131201833e-05,1.0285930633544922,0.007764128968119621,0.5967514514923096,0.2538641095161438,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
86,11.0,11,0.7308333333333333,7.702373841311783e-05,1.0352580547332764,0.008964436128735542,0.5967514514923096,0.2538641095161438,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
87,16.0,16,0.7276666666666667,5.137003245181404e-05,1.0226924419403076,0.00790204294025898,0.5967514514923096,0.2538641095161438,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
88,23.0,23,0.7245,7.35322100808844e-05,1.0318243503570557,0.007864361628890038,0.605250895023346,0.30402299761772156,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
89,20.0,20,0.7213333333333334,5.41595509275794e-05,1.0202082395553589,0.007816830649971962,0.605250895023346,0.30402299761772156,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
90,17.0,17,0.7181666666666666,3.6224882933311164e-05,1.0268476009368896,0.006538393907248974,0.598734974861145,0.25910526514053345,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
91,13.0,13,0.7150000000000001,6.129794928710908e-05,1.0248842239379883,0.007605629973113537,0.598734974861145,0.25910526514053345,,,,dqn_icm,cartpole,dense,0.1,0.99,6,0.1
