seed,episode,reward,episode_length,loss,eval_success_rate,intrinsic_reward,policy_entropy,algorithm,learning_rate,gamma,env_name,reward_type
0,1,1.0,28,0.0,-1.0,0.0007062724907882512,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,2,1.0,27,0.0,-1.0,0.0007491388241760433,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,3,1.0,12,0.0,-1.0,0.004086635075509548,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,4,1.0,29,0.0,-1.0,0.0042998287826776505,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,5,1.0,15,0.0,-1.0,0.0029116254299879074,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,6,1.0,16,0.0,-1.0,0.0005681163165718317,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,7,1.0,21,0.06103306636214256,-1.0,0.0025015773717314005,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,8,1.0,12,0.035890448838472366,-1.0,0.006285716313868761,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,9,1.0,12,0.051090218126773834,-1.0,0.0065820543095469475,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,10,1.0,15,0.05955576151609421,-1.0,0.007118400651961565,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,11,1.0,10,0.05363411083817482,-1.0,0.006435230374336243,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,12,1.0,21,0.05550028383731842,-1.0,0.00043716852087527514,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,13,1.0,11,0.062465887516736984,-1.0,0.003932412248104811,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,14,1.0,29,0.06033413112163544,-1.0,0.005084306001663208,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,15,1.0,13,0.05747092515230179,-1.0,0.006681838538497686,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,16,1.0,16,0.0560901053249836,-1.0,0.008661706931889057,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,17,1.0,10,0.05012161657214165,-1.0,0.0019262881251052022,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,18,1.0,13,0.05967238172888756,-1.0,0.002528704237192869,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,19,1.0,10,0.053437042981386185,-1.0,0.01246766746044159,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,20,1.0,19,0.06108370050787926,-1.0,0.014206450432538986,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,21,1.0,19,0.057326123118400574,-1.0,0.0020286482758820057,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,22,1.0,13,0.05906907469034195,-1.0,0.010232585482299328,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,23,1.0,18,0.06559369713068008,-1.0,0.00048284183139912784,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,24,1.0,18,0.0611184686422348,-1.0,0.0029968146700412035,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,25,1.0,20,0.05985018610954285,-1.0,0.006658872123807669,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,26,1.0,18,0.05563180893659592,-1.0,0.0028685485012829304,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,27,1.0,26,0.053882185369729996,-1.0,0.004480661824345589,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,28,1.0,13,0.047855570912361145,-1.0,0.010725839994847775,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,29,1.0,41,0.07006338983774185,-1.0,0.00356988119892776,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,30,1.0,28,0.05682933330535889,-1.0,0.010883413255214691,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,31,1.0,19,0.05586935579776764,-1.0,0.012698426842689514,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,32,1.0,40,0.03173663094639778,-1.0,0.0008772583096288145,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,33,1.0,11,0.043042223900556564,-1.0,0.0010177306830883026,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,34,1.0,24,0.037734247744083405,-1.0,0.01617189683020115,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,35,1.0,38,0.04576561227440834,-1.0,0.0005234169075265527,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,36,1.0,37,0.04075125232338905,-1.0,0.012191836722195148,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,37,1.0,18,0.06993567943572998,-1.0,0.00435234047472477,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,38,1.0,13,0.049575503915548325,-1.0,0.008408361114561558,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,39,1.0,18,0.052562691271305084,-1.0,0.0010957560734823346,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,40,1.0,77,0.05357569456100464,-1.0,0.0023528439924120903,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,41,1.0,18,0.04017472267150879,-1.0,0.0025042626075446606,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,42,1.0,33,0.03869126737117767,-1.0,0.0007943245000205934,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,43,1.0,15,0.0428718701004982,-1.0,0.022312648594379425,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,44,1.0,29,0.06299260258674622,-1.0,0.0018917195266112685,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,45,1.0,14,0.038738735020160675,-1.0,0.006091604009270668,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,46,1.0,16,0.053700514137744904,-1.0,0.006785484030842781,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,47,1.0,34,0.04666149616241455,-1.0,0.002986017381772399,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,48,1.0,18,0.03367118164896965,-1.0,0.019333600997924805,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,49,1.0,35,0.03825780004262924,-1.0,0.0005643830518238246,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,50,1.0,28,0.04431802034378052,-1.0,0.004159357398748398,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,51,1.0,29,0.04557220637798309,-1.0,0.004359188489615917,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,52,1.0,35,0.05681809037923813,-1.0,0.00040561321657150984,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,53,1.0,9,0.05793791264295578,-1.0,0.006300598848611116,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,54,1.0,23,0.04538895934820175,-1.0,0.003850475652143359,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,55,1.0,11,0.055541470646858215,-1.0,0.016054615378379822,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,56,1.0,11,0.03814109414815903,-1.0,0.006209756713360548,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,57,1.0,47,0.045381851494312286,-1.0,0.005531981587409973,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,58,1.0,15,0.04867199435830116,-1.0,0.008518043905496597,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,59,1.0,10,0.03480958938598633,-1.0,0.013273155316710472,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,60,1.0,49,0.045786309987306595,-1.0,0.001966515788808465,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,61,1.0,11,0.04024212807416916,-1.0,0.005965688265860081,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,62,1.0,32,0.0530574694275856,-1.0,0.005602321121841669,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,63,1.0,15,0.03523324802517891,-1.0,0.002829014789313078,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,64,1.0,22,0.04758257791399956,-1.0,0.007023193873465061,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,65,1.0,36,0.03886202350258827,-1.0,0.0022000509779900312,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,66,1.0,17,0.05616118013858795,-1.0,0.00961913913488388,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,67,1.0,25,0.04443344846367836,-1.0,0.0005183859611861408,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,68,1.0,22,0.04361557215452194,-1.0,0.0016873879358172417,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,69,1.0,19,0.02841150015592575,-1.0,0.006612882483750582,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,70,1.0,10,0.03689473122358322,-1.0,0.014484097249805927,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,71,1.0,34,0.04372720047831535,-1.0,0.0015632034046575427,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,72,1.0,10,0.034676939249038696,-1.0,0.013841640204191208,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,73,1.0,68,0.05187941715121269,-1.0,0.003316554706543684,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,74,1.0,46,0.04033428430557251,-1.0,0.0060300263576209545,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,75,1.0,9,0.03410416841506958,-1.0,0.015694573521614075,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,76,1.0,17,0.04404527693986893,-1.0,0.0029021762311458588,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,77,1.0,13,0.03031620942056179,-1.0,0.002645237138494849,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,78,1.0,18,0.04778078943490982,-1.0,0.012266665697097778,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,79,1.0,17,0.05081862211227417,-1.0,0.001550951856188476,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,80,1.0,37,0.04458450525999069,-1.0,0.0010635517537593842,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,81,1.0,39,0.04676240682601929,-1.0,0.003398350439965725,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,82,1.0,11,0.030364088714122772,-1.0,0.015795119106769562,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,83,1.0,13,0.04798808693885803,-1.0,0.006210628431290388,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,84,1.0,20,0.037643492221832275,-1.0,0.0055541833862662315,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,85,1.0,11,0.04695279523730278,-1.0,0.006322343833744526,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
0,86,1.0,19,0.04108672961592674,-1.0,0.0041516805067658424,0.0,DQN_RND,0.0005,0.99,cartpole,sparse
