episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,29.0,29,1.0,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
2,15.0,15,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
3,16.0,16,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
4,10.0,10,0.9905,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
5,20.0,20,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
6,31.0,31,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
7,18.0,18,0.981,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
8,19.0,19,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
9,13.0,13,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
10,10.0,10,0.9715,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
11,16.0,16,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
12,15.0,15,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
13,14.0,14,0.962,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
14,10.0,10,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
15,38.0,38,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
16,11.0,11,0.9525,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
17,35.0,35,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
18,14.0,14,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
19,24.0,24,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
20,17.0,17,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
21,10.0,10,0.9366666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
22,12.0,12,0.9335,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
23,17.0,17,0.9303333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
24,30.0,30,0.9271666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
25,18.0,18,0.924,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
26,21.0,21,0.9208333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.01,0.99,1,
27,21.0,21,0.9176666666666666,0.432895690202713,0.08217354863882065,0.9297764897346497,,,,,,dqn,cartpole,dense,0.01,0.99,1,
28,19.0,19,0.9145,0.07365080714225769,0.7240852117538452,0.33589041233062744,,,,,,dqn,cartpole,dense,0.01,0.99,1,
29,14.0,14,0.9113333333333333,0.12733867764472961,1.286132574081421,0.33182787895202637,,,,,,dqn,cartpole,dense,0.01,0.99,1,
30,15.0,15,0.9081666666666667,0.03543341904878616,0.7812893390655518,0.23940664529800415,,,,,,dqn,cartpole,dense,0.01,0.99,1,
31,16.0,16,0.905,0.03998495638370514,0.7426137924194336,0.2700755000114441,,,,,,dqn,cartpole,dense,0.01,0.99,1,
32,40.0,40,0.9018333333333334,0.0042050909250974655,1.08682382106781,0.07906708121299744,,,,,,dqn,cartpole,dense,0.01,0.99,1,
33,28.0,28,0.8986666666666667,0.005933799780905247,0.9128919839859009,0.10402435064315796,,,,,,dqn,cartpole,dense,0.01,0.99,1,
