episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,13.0,13,1.0,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
2,36.0,36,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
3,75.0,75,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
4,29.0,29,0.9905,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
5,27.0,27,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
6,28.0,28,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
7,22.0,22,0.981,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
8,12.0,12,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
9,14.0,14,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
10,12.0,12,0.9715,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
11,19.0,19,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
12,11.0,11,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
13,19.0,19,0.962,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
14,23.0,23,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
15,8.0,8,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
16,19.0,19,0.9525,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
17,18.0,18,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
18,33.0,33,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
19,8.0,8,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
20,12.0,12,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
21,16.0,16,0.9366666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
22,36.0,36,0.9335,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,8,
23,11.0,11,0.9303333333333333,0.507352352142334,0.006151558831334114,1.0073506832122803,,,,,,dqn,cartpole,dense,0.1,0.99,8,
24,13.0,13,0.9271666666666667,0.3570551872253418,0.17132604122161865,0.8437618613243103,,,,,,dqn,cartpole,dense,0.1,0.99,8,
25,15.0,15,0.924,0.12164619565010071,0.539757251739502,0.47756385803222656,,,,,,dqn,cartpole,dense,0.1,0.99,8,
26,19.0,19,0.9208333333333334,0.013997448608279228,0.8469969630241394,0.16460302472114563,,,,,,dqn,cartpole,dense,0.1,0.99,8,
27,42.0,42,0.9176666666666666,0.006071870215237141,1.070842981338501,0.09807110577821732,,,,,,dqn,cartpole,dense,0.1,0.99,8,
28,18.0,18,0.9145,0.0024389196187257767,1.0577125549316406,0.0538715198636055,,,,,,dqn,cartpole,dense,0.1,0.99,8,
29,43.0,43,0.9113333333333333,0.0024184072390198708,1.055002212524414,0.060564517974853516,,,,,,dqn,cartpole,dense,0.1,0.99,8,
30,14.0,14,0.9081666666666667,0.00247998908162117,1.0751979351043701,0.05967291444540024,,,,,,dqn,cartpole,dense,0.1,0.99,8,
31,12.0,12,0.905,0.0013706338359043002,1.0549638271331787,0.042549796402454376,,,,,,dqn,cartpole,dense,0.1,0.99,8,
32,23.0,23,0.9018333333333334,0.0007043133955448866,1.0018783807754517,0.031231991946697235,,,,,,dqn,cartpole,dense,0.1,0.99,8,
