seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s,env_name,reward_type
3,DQN_RND,0.001,0.99,0.41999998688697815,0.7099999785423279,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,178.14999389648438,3032.4293643270003,mountaincar,sparse
