episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,0.0,23,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
2,0.0,11,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
3,0.0,45,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
4,0.0,24,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
5,0.0,15,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
6,0.0,16,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
7,0.0,26,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
8,0.0,23,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
9,0.0,15,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
10,0.0,45,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
11,0.0,44,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
12,0.0,26,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
13,0.0,10,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
14,0.0,24,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
15,0.0,21,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
16,0.0,17,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
17,0.0,18,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
18,0.0,16,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
19,0.0,12,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
20,0.0,22,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
21,0.0,13,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
22,0.0,15,0.9335,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
23,0.0,13,0.9303333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
24,0.0,11,0.9271666666666667,0.0029723308980464935,0.10675165057182312,0.0679294690489769,0.5606279969215393,0.13245514035224915,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
25,0.0,13,0.924,0.0005619256990030408,0.013243311084806919,0.02587432600557804,0.4875754714012146,0.15808528661727905,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
26,0.0,18,0.9208333333333334,0.0004974669427610934,0.042574770748615265,0.02111826464533806,0.23262707889080048,0.37291112542152405,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
27,0.0,11,0.9176666666666666,0.0007705912576057017,0.06987963616847992,0.03232449293136597,0.14821554720401764,0.5345158576965332,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
28,0.0,13,0.9145,0.0007555707124993205,0.0820702463388443,0.026040975004434586,0.08805757015943527,0.40190404653549194,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
29,0.0,13,0.9113333333333333,0.00023280977620743215,0.049692004919052124,0.01777217909693718,0.05660170689225197,0.27726924419403076,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
30,0.0,27,0.9081666666666667,0.0010335559491068125,0.03745955973863602,0.03185298293828964,0.06874322146177292,0.3435361981391907,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
31,0.0,15,0.905,0.003311238484457135,0.049766652286052704,0.052185799926519394,0.12987583875656128,0.6493323445320129,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
32,0.0,21,0.9018333333333334,0.0007884879596531391,0.06035309284925461,0.0299919992685318,0.03828534111380577,0.191348135471344,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
33,0.0,13,0.8986666666666667,0.0004683974548242986,0.038510218262672424,0.021020304411649704,0.03805248811841011,0.19009506702423096,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
34,0.0,36,0.8955,0.00014385364193003625,0.02134205773472786,0.01222103089094162,0.01111788023263216,0.05547891929745674,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
35,0.0,13,0.8923333333333333,0.00014530506450682878,0.030947644263505936,0.013329689390957355,0.009603996761143208,0.047906458377838135,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
36,0.0,15,0.8891666666666667,0.00014611326332669705,0.03133954852819443,0.01259746216237545,0.009552592411637306,0.04740297794342041,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
37,0.0,22,0.886,8.075036021182314e-05,0.015011582523584366,0.010150162503123283,0.007101795170456171,0.03528999537229538,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
38,0.0,15,0.8828333333333334,0.00019424399943090975,0.02469158172607422,0.013866917230188847,0.005668575409799814,0.02806727960705757,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
39,0.0,14,0.8796666666666667,0.00010117521742358804,0.02283833734691143,0.008527619764208794,0.00599234364926815,0.029739918187260628,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
40,0.0,16,0.8765000000000001,6.19974234723486e-05,0.02639927715063095,0.006817394867539406,0.004829290322959423,0.02390436828136444,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
41,0.0,20,0.8733333333333333,0.000117857736768201,0.014637140557169914,0.009723166935145855,0.003987261559814215,0.01972450129687786,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
42,0.0,16,0.8701666666666666,0.00014674458361696452,0.02199961617588997,0.009662946686148643,0.004093984607607126,0.020303934812545776,,,,dqn_icm,cartpole,sparse,0.01,0.99,4,0.1
